"rep","setting","mech","n","cens","method","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac"
61,"B","C3",1200,0.8,"H-IPCW",0.09,0.951,0,0.0509999999999999,0.364316694474163,0.341762678441266,-1.07618968314403,0.92,14.4366074973409,25.967013014456,64.5595850004448,2.53937516966535,NA
61,"B","C3",1200,0.8,"Clip-IPCW",0.08,0.9615,0,0.0615,0.337045706395786,0.316179975065956,-1.15399466383674,0.926,4.62375819104772,9.26409731334126,84.7731686055689,2.16145831396849,0.10377358490566
61,"B","C3",1200,0.8,"H-AIPCW",0.42,0.5685,0.3315,0.3315,1.10305450370687,1.03476691398312,0.0316252198117292,0.494,14.4366074973409,25.967013014456,64.5595850004448,2.53937516966535,NA
61,"B","C3",1200,0.8,"Clip-AIPCW",0.09,0.951,0,0.0509999999999999,0.364316694474163,0.341762678441266,-1.07618968314403,0.92,4.62375819104772,9.26409731334126,84.7731686055689,2.16145831396849,0.10377358490566
61,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0955067732558858,0.0292567838533114,-9.38678372211628,1,NA,NA,NA,NA,NA
61,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9415,0,0.0415,0.367114443644852,0.345658991092867,-1.08918308676456,0.916,NA,NA,NA,NA,NA
61,"B","C3",1200,0.8,"KM de-censoring",NA,0.9655,0,0.0655,0.382196870544033,0.338894137759282,-1.12989671477204,0.96,NA,NA,NA,NA,NA
61,"B","C3",1200,0.8,"Oracle",NA,0.903,0,0.003,1.58010516303236,0.566147494700289,-0.468303617712988,0.892,NA,NA,NA,NA,NA
62,"B","C3",1200,0.8,"H-IPCW",0.1,0.9155,0,0.0155,0.479966558695096,0.404370937306519,-0.896763369646676,0.902,110.613519659606,124.339225032815,9.7120312397496,6.96594050451293,NA
62,"B","C3",1200,0.8,"Clip-IPCW",0.06,0.9615,0,0.0615,0.341097030494891,0.287373616838399,-1.23831281802281,0.956,6.33634252005979,14.0729511727068,59.7892441170142,2.65384108230297,0.102272727272727
62,"B","C3",1200,0.8,"H-AIPCW",0.18,0.796,0.104,0.104,0.720543089951561,0.607056219594962,-0.490474582461816,0.776,110.613519659606,124.339225032815,9.7120312397496,6.96594050451293,NA
62,"B","C3",1200,0.8,"Clip-AIPCW",0.06,0.9615,0,0.0615,0.341097030494891,0.287373616838399,-1.23831281802281,0.956,6.33634252005979,14.0729511727068,59.7892441170142,2.65384108230297,0.102272727272727
62,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0671629203792701,0,-12.8712943359361,1,NA,NA,NA,NA,NA
62,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9405,0,0.0405,0.374502813702828,0.329714601345159,-1.12887258306725,0.922,NA,NA,NA,NA,NA
62,"B","C3",1200,0.8,"KM de-censoring",NA,0.9845,0,0.0845,0.280497918101468,0.148358670524867,-6.0200828479126,0.948,NA,NA,NA,NA,NA
62,"B","C3",1200,0.8,"Oracle",NA,0.892,0.00800000000000001,0.00800000000000001,1.20822510787599,0.578801308824772,-0.45103897804151,0.882,NA,NA,NA,NA,NA
63,"B","C3",1200,0.8,"H-IPCW",0.12,0.9095,0,0.00949999999999995,0.451861742885137,0.411315275459597,-0.896486748679149,0.881937436932392,109.38614570557,125.099868211886,10.7624712612071,6.60987473305986,NA
63,"B","C3",1200,0.8,"Clip-IPCW",0.08,0.9555,0,0.0555,0.339048650968922,0.308625130282243,-1.1837193928822,0.946,4.64351984685527,10.5188253146775,76.9470003580119,2.29106860248412,0.102040816326531
63,"B","C3",1200,0.8,"H-AIPCW",0.12,0.9095,0,0.00949999999999995,0.451861742885137,0.411315275459597,-0.896486748679149,0.881937436932392,109.38614570557,125.099868211886,10.7624712612071,6.60987473305986,NA
63,"B","C3",1200,0.8,"Clip-AIPCW",0.08,0.9555,0,0.0555,0.339048650968922,0.308625130282243,-1.1837193928822,0.946,4.64351984685527,10.5188253146775,76.9470003580119,2.29106860248412,0.102040816326531
63,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0763670943009302,0,-11.2896494184554,1,NA,NA,NA,NA,NA
63,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.927,0,0.027,0.377588760247417,0.347835625719601,-1.09375157340216,0.91,NA,NA,NA,NA,NA
63,"B","C3",1200,0.8,"KM de-censoring",NA,0.981,0,0.081,0.329569394949025,0.258672913905274,-2.2703673819232,0.95,NA,NA,NA,NA,NA
63,"B","C3",1200,0.8,"Oracle",NA,0.8985,0.00150000000000006,0.00150000000000006,1.75677119079443,0.557627110354173,-0.488347449394069,0.884,NA,NA,NA,NA,NA
64,"B","C3",1200,0.8,"H-IPCW",0.1,0.949,0,0.0489999999999999,0.413528195041474,0.345289675895557,-1.05466270795333,0.934442270058708,18.1176099473076,34.9248963684692,48.6266397675948,2.98155203267551,NA
64,"B","C3",1200,0.8,"Clip-IPCW",0.1,0.949,0,0.0489999999999999,0.413528195041474,0.345289675895557,-1.05466270795333,0.934442270058708,4.92997373144376,11.0730129751786,73.1019774417248,2.36173458349477,0.106382978723404
64,"B","C3",1200,0.8,"H-AIPCW",0.12,0.9235,0,0.0235,0.478343654289347,0.39940958642421,-0.90905899020367,0.905699481865285,18.1176099473076,34.9248963684692,48.6266397675948,2.98155203267551,NA
64,"B","C3",1200,0.8,"Clip-AIPCW",0.1,0.949,0,0.0489999999999999,0.413528195041474,0.345289675895557,-1.05466270795333,0.934442270058708,4.92997373144376,11.0730129751786,73.1019774417248,2.36173458349477,0.106382978723404
64,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,0.9995,0,0.0995,0.0881040523002928,0,-10.8964262394771,0.998,NA,NA,NA,NA,NA
64,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.934,0,0.034,0.402812547494461,0.357356050499871,-1.03838826401332,0.916,NA,NA,NA,NA,NA
64,"B","C3",1200,0.8,"KM de-censoring",NA,0.969,0,0.069,0.389279479214654,0.300195636227312,-1.745156306098,0.936,NA,NA,NA,NA,NA
64,"B","C3",1200,0.8,"Oracle",NA,0.904,0,0.004,1.7766766551216,0.590876951031396,-0.430753880228381,0.894,NA,NA,NA,NA,NA
65,"B","C3",1200,0.8,"H-IPCW",0.09,0.941,0,0.0409999999999999,0.380085155969574,0.349832761457498,-1.04224965513528,0.91,18.2997617265041,30.5929026683627,49.2968390723307,2.95891408360808,NA
65,"B","C3",1200,0.8,"Clip-IPCW",0.07,0.964,0,0.0639999999999999,0.32086407368463,0.295325305886404,-1.21162739042111,0.948,4.66548796884021,9.69146400208782,83.6934484652553,2.17832540537944,0.100917431192661
65,"B","C3",1200,0.8,"H-AIPCW",0.03,0.9925,0,0.0925,0.183063404361903,0.168492705552704,-1.77281241265018,0.982,18.2997617265041,30.5929026683627,49.2968390723307,2.95891408360808,NA
65,"B","C3",1200,0.8,"Clip-AIPCW",0.07,0.964,0,0.0639999999999999,0.32086407368463,0.295325305886404,-1.21162739042111,0.948,4.66548796884021,9.69146400208782,83.6934484652553,2.17832540537944,0.100917431192661
65,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,0.9995,0,0.0995,0.106483883756252,0.0466270748137292,-8.64944949941844,0.998,NA,NA,NA,NA,NA
65,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9365,0,0.0365,0.374181183091814,0.352250570340374,-1.07044001342329,0.912,NA,NA,NA,NA,NA
65,"B","C3",1200,0.8,"KM de-censoring",NA,0.9675,0,0.0675,0.358555024406024,0.299851227162326,-1.38924263303381,0.958,NA,NA,NA,NA,NA
65,"B","C3",1200,0.8,"Oracle",NA,0.91,0,0.01,2.22434812305394,0.566685668532106,-0.467663652483044,0.888,NA,NA,NA,NA,NA
66,"B","C3",1200,0.8,"H-IPCW",0.11,0.943,0,0.0429999999999999,0.40813386603776,0.367731070759785,-0.988739609165486,0.916,43.435538251617,74.4140642211466,19.8676817366128,4.81748791332788,NA
66,"B","C3",1200,0.8,"Clip-IPCW",0.08,0.97,0,0.07,0.326953058644439,0.294586674491704,-1.21051822374266,0.95,3.41805523716902,9.06704431718236,81.860442130539,2.20766658327181,0.104166666666667
66,"B","C3",1200,0.8,"H-AIPCW",0.49,0.5275,0.3725,0.3725,1.30465343421151,1.17550059981703,0.173357884044102,0.498,43.435538251617,74.4140642211466,19.8676817366128,4.81748791332788,NA
66,"B","C3",1200,0.8,"Clip-AIPCW",0.07,0.978,0,0.078,0.298215300470812,0.268693781341185,-1.30251912234906,0.954,3.41805523716902,9.06704431718236,81.860442130539,2.20766658327181,0.104166666666667
66,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0841380173722492,0,-11.0603709760783,1,NA,NA,NA,NA,NA
66,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.933,0,0.033,0.394450230214273,0.353948993116691,-1.0597521664938,0.917093142272262,NA,NA,NA,NA,NA
66,"B","C3",1200,0.8,"KM de-censoring",NA,0.977,0,0.077,0.363946144632679,0.276007167062204,-2.10838033440241,0.938,NA,NA,NA,NA,NA
66,"B","C3",1200,0.8,"Oracle",NA,0.9095,0,0.00949999999999995,1.35397195920852,0.57932932798681,-0.453536519486193,0.899692937563971,NA,NA,NA,NA,NA
67,"B","C3",1200,0.8,"H-IPCW",0.09,0.9475,0,0.0475,0.397752464516909,0.359363466451253,-1.03281469612365,0.926,29.2193620338854,57.5122894236275,34.3880173930575,3.60352652694998,NA
67,"B","C3",1200,0.8,"Clip-IPCW",0.08,0.958,0,0.0579999999999999,0.367051628465984,0.331625715336092,-1.11314204428843,0.938,4.16869807680687,10.078431918983,79.2011945750414,2.2519057259353,0.104166666666667
67,"B","C3",1200,0.8,"H-AIPCW",0.15,0.872,0.028,0.028,0.567220728003151,0.512475535018464,-0.677896040483431,0.844,29.2193620338854,57.5122894236275,34.3880173930575,3.60352652694998,NA
67,"B","C3",1200,0.8,"Clip-AIPCW",0.09,0.9475,0,0.0475,0.397752464516909,0.359363466451253,-1.03281469612365,0.926,4.16869807680687,10.078431918983,79.2011945750414,2.2519057259353,0.104166666666667
67,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0825986651101987,0,-10.8831613615703,1,NA,NA,NA,NA,NA
67,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9275,0,0.0275,0.40904277724227,0.372363645988267,-1.01092761941986,0.898,NA,NA,NA,NA,NA
67,"B","C3",1200,0.8,"KM de-censoring",NA,0.971,0,0.071,0.378903404913678,0.308222765823683,-1.49440111924904,0.954,NA,NA,NA,NA,NA
67,"B","C3",1200,0.8,"Oracle",NA,0.898,0.002,0.002,1.07755063069827,0.576650816435607,-0.469009853306076,0.879275653923541,NA,NA,NA,NA,NA
68,"B","C3",1200,0.8,"H-IPCW",0.14,0.8805,0.0195000000000001,0.0195000000000001,0.482316863099262,0.448610816964523,-0.797860937617511,0.85,252.215810458199,269.188326450787,3.14635586562206,12.3237106853145,NA
68,"B","C3",1200,0.8,"Clip-IPCW",0.08,0.95,0,0.0499999999999999,0.333708009354831,0.310387287191876,-1.1661958408706,0.926,4.13100609701217,10.6631310560724,70.7087426037589,2.40842174028382,0.104651162790698
68,"B","C3",1200,0.8,"H-AIPCW",0.17,0.8455,0.0545,0.0545,0.550038258148137,0.511599596091245,-0.666474391925902,0.808,252.215810458199,269.188326450787,3.14635586562206,12.3237106853145,NA
68,"B","C3",1200,0.8,"Clip-AIPCW",0.08,0.95,0,0.0499999999999999,0.333708009354831,0.310387287191876,-1.1661958408706,0.926,4.13100609701217,10.6631310560724,70.7087426037589,2.40842174028382,0.104651162790698
68,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0538123173372916,0,-12.1741544072888,1,NA,NA,NA,NA,NA
68,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.935,0,0.035,0.376622070770405,0.350654180224046,-1.07159576682803,0.906,NA,NA,NA,NA,NA
68,"B","C3",1200,0.8,"KM de-censoring",NA,0.959,0,0.0589999999999999,0.374837273749106,0.328661399115721,-1.13865567103305,0.95,NA,NA,NA,NA,NA
68,"B","C3",1200,0.8,"Oracle",NA,0.901,0,0.001,2.21220203004782,0.559649273204282,-0.460889532608988,0.886,NA,NA,NA,NA,NA
69,"B","C3",1200,0.8,"H-IPCW",0.08,0.9395,0,0.0395,0.3558242055356,0.330241591101472,-1.10014837462302,0.918,39.0579706103169,79.9773853675356,22.173758903229,4.5486606955816,NA
69,"B","C3",1200,0.8,"Clip-IPCW",0.06,0.961,0,0.0609999999999999,0.295763074021911,0.274498661514713,-1.28502647062729,0.944,5.27391740978663,14.5721464405943,57.3726711059211,2.7169341683631,0.102564102564103
69,"B","C3",1200,0.8,"H-AIPCW",0.12,0.903,0,0.003,0.463710757401876,0.430371447340851,-0.835324188654611,0.86,39.0579706103169,79.9773853675356,22.173758903229,4.5486606955816,NA
69,"B","C3",1200,0.8,"Clip-AIPCW",0.08,0.9395,0,0.0395,0.3558242055356,0.330241591101472,-1.10014837462302,0.918,5.27391740978663,14.5721464405943,57.3726711059211,2.7169341683631,0.102564102564103
69,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0555736023433815,0,-12.6119596624879,1,NA,NA,NA,NA,NA
69,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9235,0,0.0235,0.382552651134606,0.353174819247734,-1.06044120253491,0.904,NA,NA,NA,NA,NA
69,"B","C3",1200,0.8,"KM de-censoring",NA,0.9655,0,0.0655,0.361112400488569,0.308250069313763,-1.31816304639888,0.938,NA,NA,NA,NA,NA
69,"B","C3",1200,0.8,"Oracle",NA,0.898,0.002,0.002,1.44269016905239,0.601909770358276,-0.399222949212816,0.884,NA,NA,NA,NA,NA
70,"B","C3",1200,0.8,"H-IPCW",0.06,0.965,0,0.0649999999999999,0.359137352042687,0.313524803665041,-1.18225690994627,0.951292246520875,17.9932876199618,34.7581176654678,44.4304061301419,3.13430674988763,NA
70,"B","C3",1200,0.8,"Clip-IPCW",0.05,0.975,0,0.075,0.320437070215672,0.279739684427,-1.29627591318174,0.963220675944334,3.86919636357779,9.5275620830036,83.6703227292135,2.17868998343551,0.1
70,"B","C3",1200,0.8,"H-AIPCW",0.11,0.908,0,0.00800000000000001,0.527706402700056,0.460684597016395,-0.797421747924705,0.880715705765408,17.9932876199618,34.7581176654678,44.4304061301419,3.13430674988763,NA
70,"B","C3",1200,0.8,"Clip-AIPCW",0.06,0.965,0,0.0649999999999999,0.359137352042687,0.313524803665041,-1.18225690994627,0.951292246520875,3.86919636357779,9.5275620830036,83.6703227292135,2.17868998343551,0.1
70,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,0.9995,0,0.0995,0.0738401108759935,0,-11.5857974334214,0.998,NA,NA,NA,NA,NA
70,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9475,0,0.0475,0.383165284948238,0.338588138496632,-1.10141573438018,0.938650306748466,NA,NA,NA,NA,NA
70,"B","C3",1200,0.8,"KM de-censoring",NA,0.975,0,0.075,0.345558836033508,0.253528331960216,-3.30931082310537,0.93,NA,NA,NA,NA,NA
70,"B","C3",1200,0.8,"Oracle",NA,0.9085,0,0.00849999999999995,1.1013019534434,0.581556769358744,-0.461607585083991,0.890593047034765,NA,NA,NA,NA,NA
71,"B","C3",1200,0.8,"H-IPCW",0.13,0.872,0.028,0.028,0.578361555146109,0.501104500976237,-0.71221785203624,0.856,130.22417911733,137.573932751724,9.02011676312926,7.23349126108825,NA
71,"B","C3",1200,0.8,"Clip-IPCW",0.08,0.9355,0,0.0355,0.429932649139483,0.37250260444093,-1.00878848657033,0.928849902534113,5.09531814600965,11.3613162900844,67.3242803118198,2.47840034504499,0.1
71,"B","C3",1200,0.8,"H-AIPCW",0.16,0.838,0.0620000000000001,0.0620000000000001,0.658611487780505,0.57063471453958,-0.582283240564107,0.818713450292398,130.22417911733,137.573932751724,9.02011676312926,7.23349126108825,NA
71,"B","C3",1200,0.8,"Clip-AIPCW",0.08,0.9355,0,0.0355,0.429932649139483,0.37250260444093,-1.00878848657033,0.928849902534113,5.09531814600965,11.3613162900844,67.3242803118198,2.47840034504499,0.1
71,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0492975721258389,0,-14.0336704838106,1,NA,NA,NA,NA,NA
71,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.926,0,0.026,0.381797712998293,0.338567181347728,-1.10253576212416,0.898,NA,NA,NA,NA,NA
71,"B","C3",1200,0.8,"KM de-censoring",NA,0.977,0,0.077,0.334206779511109,0.227706842603184,-3.96198158248013,0.936,NA,NA,NA,NA,NA
71,"B","C3",1200,0.8,"Oracle",NA,0.894,0.00600000000000001,0.00600000000000001,1.61916103341167,0.578191177270234,-0.446397264468607,0.88,NA,NA,NA,NA,NA
72,"B","C3",1200,0.8,"H-IPCW",0.24,0.7595,0.1405,0.1405,0.759064452187126,0.679377685202101,-0.373157313877349,0.686,1187.12098867548,379.12846609221,1.59873671773403,17.3165171036112,NA
72,"B","C3",1200,0.8,"Clip-IPCW",0.08,0.956,0,0.0559999999999999,0.366048111108503,0.327620293218777,-1.10247922903175,0.936,6.38841212327079,13.196874222473,64.3226758910948,2.54477258358561,0.0989010989010989
72,"B","C3",1200,0.8,"H-AIPCW",0.01,0.9995,0,0.0995,0.100226961900187,0.0897051115677883,-2.39780677161511,0.998,1187.12098867548,379.12846609221,1.59873671773403,17.3165171036112,NA
72,"B","C3",1200,0.8,"Clip-AIPCW",0.08,0.956,0,0.0559999999999999,0.366048111108503,0.327620293218777,-1.10247922903175,0.936,6.38841212327079,13.196874222473,64.3226758910948,2.54477258358561,0.0989010989010989
72,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,1,0,0.1,0.0893350438324252,0.00751737921861037,-9.98192144715794,1,NA,NA,NA,NA,NA
72,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9375,0,0.0375,0.376992217967087,0.349552098845791,-1.06883047461508,0.9,NA,NA,NA,NA,NA
72,"B","C3",1200,0.8,"KM de-censoring",NA,0.981,0,0.081,0.340419965252371,0.275118172828342,-1.54443528185067,0.954,NA,NA,NA,NA,NA
72,"B","C3",1200,0.8,"Oracle",NA,0.9015,0,0.00149999999999995,1.43006427794684,0.575511778734959,-0.471912980531415,0.888,NA,NA,NA,NA,NA
73,"B","C3",1200,0.8,"H-IPCW",0.06,0.95,0,0.0499999999999999,0.41267663360432,0.344273901809265,-1.06624125895732,0.92,21.2571726827599,41.3810456363408,45.4287564047221,3.09612103681615,NA
73,"B","C3",1200,0.8,"Clip-IPCW",0.06,0.95,0,0.0499999999999999,0.41267663360432,0.344273901809265,-1.06624125895732,0.92,4.85108488991381,10.8854673908447,73.7884015047017,2.34874014387032,0.104166666666667
73,"B","C3",1200,0.8,"H-AIPCW",0.07,0.9355,0,0.0355,0.452828484445808,0.377770429667726,-0.973392143501218,0.905138339920949,21.2571726827599,41.3810456363408,45.4287564047221,3.09612103681615,NA
73,"B","C3",1200,0.8,"Clip-AIPCW",0.06,0.95,0,0.0499999999999999,0.41267663360432,0.344273901809265,-1.06624125895732,0.92,4.85108488991381,10.8854673908447,73.7884015047017,2.34874014387032,0.104166666666667
73,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,0.9995,0,0.0995,0.0624867233338967,0,-13.5831874227072,0.998,NA,NA,NA,NA,NA
73,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.929,0,0.029,0.400303293428366,0.363852712939587,-1.05421384576101,0.901185770750988,NA,NA,NA,NA,NA
73,"B","C3",1200,0.8,"KM de-censoring",NA,0.9685,0,0.0685,0.369863419464273,0.221440090783851,-4.83081741694833,0.886,NA,NA,NA,NA,NA
73,"B","C3",1200,0.8,"Oracle",NA,0.904,0,0.004,1.38108924140797,0.575362177476631,-0.476971128339994,0.886,NA,NA,NA,NA,NA
74,"B","C3",1200,0.8,"H-IPCW",0.09,0.9305,0,0.0305,0.472943525782804,0.402363748671142,-0.911146374799923,0.914198161389173,39.5335169174293,51.2266947287487,27.1216844754133,4.09058381464454,NA
74,"B","C3",1200,0.8,"Clip-IPCW",0.06,0.9635,0,0.0635,0.373733489128977,0.317959332334619,-1.14657941287003,0.953831041257367,6.66358549945364,12.4738174265901,67.3274975837973,2.47833146790218,0.101010101010101
74,"B","C3",1200,0.8,"H-AIPCW",0.1,0.92,0,0.02,0.50313824326987,0.428052354299167,-0.849257390502104,0.90194075587334,39.5335169174293,51.2266947287487,27.1216844754133,4.09058381464454,NA
74,"B","C3",1200,0.8,"Clip-AIPCW",0.08,0.943,0,0.0429999999999999,0.441498840003193,0.375611713900967,-0.979946967714358,0.929519918283963,6.66358549945364,12.4738174265901,67.3274975837973,2.47833146790218,0.101010101010101
74,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,0.9995,0,0.0995,0.0812356858335181,0,-11.901690800603,0.998,NA,NA,NA,NA,NA
74,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9395,0,0.0395,0.389323946714529,0.34622565456455,-1.07612617300954,0.916,NA,NA,NA,NA,NA
74,"B","C3",1200,0.8,"KM de-censoring",NA,0.9705,0,0.0705,0.374040256967392,0.281914220526731,-2.27092244033959,0.936,NA,NA,NA,NA,NA
74,"B","C3",1200,0.8,"Oracle",NA,0.903,0,0.003,1.51984794581181,0.594563507806853,-0.414294291684114,0.89,NA,NA,NA,NA,NA
75,"B","C3",1200,0.8,"H-IPCW",0.08,0.9205,0,0.0205,0.481705857824125,0.398005597185951,-0.907549426403193,0.893333333333333,140.707775185777,118.73597477035,9.28641937080197,7.1270052712356,NA
75,"B","C3",1200,0.8,"Clip-IPCW",0.05,0.968,0,0.0679999999999999,0.367950497005775,0.304016143704692,-1.17693469058204,0.952820512820513,6.19664996923938,11.5601592353541,71.029527842109,2.40203523965684,0.104761904761905
75,"B","C3",1200,0.8,"H-AIPCW",0.08,0.9205,0,0.0205,0.481705857824125,0.398005597185951,-0.907549426403193,0.893333333333333,140.707775185777,118.73597477035,9.28641937080197,7.1270052712356,NA
75,"B","C3",1200,0.8,"Clip-AIPCW",0.05,0.968,0,0.0679999999999999,0.367950497005775,0.304016143704692,-1.17693469058204,0.952820512820513,6.19664996923938,11.5601592353541,71.029527842109,2.40203523965684,0.104761904761905
75,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,0.9985,0,0.0985,0.0892667473309176,0,-11.5398561510117,0.994,NA,NA,NA,NA,NA
75,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9435,0,0.0435,0.369344063789639,0.326797572611192,-1.13712888451397,0.935384615384615,NA,NA,NA,NA,NA
75,"B","C3",1200,0.8,"KM de-censoring",NA,0.972,0,0.072,0.358573198936702,0.245373888262076,-3.35436957536001,0.916,NA,NA,NA,NA,NA
75,"B","C3",1200,0.8,"Oracle",NA,0.911,0,0.011,1.24186005629506,0.571468477957386,-0.453717239149708,0.902,NA,NA,NA,NA,NA
76,"B","C3",1200,0.8,"H-IPCW",0.08,0.9495,0,0.0495,0.404628394550975,0.350918153831285,-1.04308810665393,0.93,16.1231169396541,38.552039314937,49.7444098151576,2.94404186526452,NA
76,"B","C3",1200,0.8,"Clip-IPCW",0.08,0.9495,0,0.0495,0.404628394550975,0.350918153831285,-1.04308810665393,0.93,4.43901659748673,11.8764436223417,69.1319777475822,2.44041981177455,0.102272727272727
76,"B","C3",1200,0.8,"H-AIPCW",0.11,0.91,0,0.01,0.495520678753556,0.429745425963963,-0.840448122236137,0.878,16.1231169396541,38.552039314937,49.7444098151576,2.94404186526452,NA
76,"B","C3",1200,0.8,"Clip-AIPCW",0.08,0.9495,0,0.0495,0.404628394550975,0.350918153831285,-1.04308810665393,0.93,4.43901659748673,11.8764436223417,69.1319777475822,2.44041981177455,0.102272727272727
76,"B","C3",1200,0.8,"DR-COSARC (fixed)",NA,0.9995,0,0.0995,0.0772623409830205,0,-11.9176081514074,0.998,NA,NA,NA,NA,NA
76,"B","C3",1200,0.8,"DR-COSARC (adaptive)",NA,0.9265,0,0.0265,0.416601871133691,0.365103846461245,-1.0145306927722,0.908,NA,NA,NA,NA,NA
76,"B","C3",1200,0.8,"KM de-censoring",NA,0.964,0,0.0639999999999999,0.414973735691507,0.334485973819421,-1.30314819938967,0.942,NA,NA,NA,NA,NA
76,"B","C3",1200,0.8,"Oracle",NA,0.8955,0.00450000000000006,0.00450000000000006,1.30326162752429,0.629096127522643,-0.390273399333316,0.882,NA,NA,NA,NA,NA
77,"B","C3",1200,0.8,"H-IPCW",0.08,0.961,0,0.0609999999999999,0.369949615341584,0.331573263018061,-1.10179955796151,0.944099378881988,19.416170231173,30.9707035078032,47.2105304820649,3.03090109307667,NA
