"rep","setting","mech","n","cens","q","method","cclip","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac","clip_level","nu_hat_c","runtime"
97,"A","C1",600,0.2,0.95,"Clip-IPCW",1.81962418450265,0.09,0.898,0.002,0.002,0.406317634009081,0.282522876962805,-1.23384346960173,0.884,1.81962418450265,2.07971566683791,176.572748690029,0.600596472512918,0.0491803278688525,1.81962418450265,0.874938922429374,NA
97,"A","C1",600,0.2,0.95,"Clip-AIPCW",1.81962418450265,0.1,0.8875,0.0125000000000001,0.0125000000000001,0.433074767626668,0.301127785379725,-1.17006828650463,0.872,1.81962418450265,2.07971566683791,176.572748690029,0.600596472512918,0.0491803278688525,1.81962418450265,0.874938922429374,NA
97,"A","C1",600,0.2,0.9,"Clip-IPCW",1.44636715008497,0.09,0.898,0.002,0.002,0.406317634009081,0.282522876962805,-1.23384346960173,0.884,1.44636715008497,1.69663349631922,180.203742693012,0.577247110999052,0.103825136612022,1.44636715008497,0.852492393450207,NA
97,"A","C1",600,0.2,0.9,"Clip-AIPCW",1.44636715008497,0.1,0.8875,0.0125000000000001,0.0125000000000001,0.433074767626668,0.301127785379725,-1.17006828650463,0.872,1.44636715008497,1.69663349631922,180.203742693012,0.577247110999052,0.103825136612022,1.44636715008497,0.852492393450207,NA
97,"A","C1",600,0.2,0.85,"Clip-IPCW",1.3085001829359,0.08,0.9065,0,0.00649999999999995,0.378508210850261,0.263186285144271,-1.30474090732978,0.89,1.3085001829359,1.55728464831132,181.370034895489,0.569749194627291,0.14207650273224,1.3085001829359,0.840244706935758,NA
97,"A","C1",600,0.2,0.85,"Clip-AIPCW",1.3085001829359,0.1,0.8875,0.0125000000000001,0.0125000000000001,0.433074767626668,0.301127785379725,-1.17006828650463,0.872,1.3085001829359,1.55728464831132,181.370034895489,0.569749194627291,0.14207650273224,1.3085001829359,0.840244706935758,NA
97,"A","C1",600,0.2,0.8,"Clip-IPCW",1.22657658412432,0.08,0.9065,0,0.00649999999999995,0.378508210850261,0.263186285144271,-1.30474090732978,0.89,1.22657658412432,1.4759655879488,181.960360996088,0.565953339341999,0.180327868852459,1.22657658412432,0.831033320925136,NA
97,"A","C1",600,0.2,0.8,"Clip-AIPCW",1.22657658412432,0.09,0.898,0.002,0.002,0.406317634009081,0.282522876962805,-1.23384346960173,0.884,1.22657658412432,1.4759655879488,181.960360996088,0.565953339341999,0.180327868852459,1.22657658412432,0.831033320925136,NA
98,"A","C1",600,0.2,1,"Clip-IPCW",Inf,0.13,0.886,0.014,0.014,0.454885048311356,0.3041635485418,-1.18259267100886,0.87,15.3109585423852,14.0566057770698,106.658193156281,1.12045063512421,0,Inf,1.08923582159227,NA
98,"A","C1",600,0.2,1,"Clip-AIPCW",Inf,0.12,0.891,0.00900000000000001,0.00900000000000001,0.431526890288223,0.288544876839816,-1.23530759021989,0.872,15.3109585423852,14.0566057770698,106.658193156281,1.12045063512421,0,Inf,1.08923582159227,NA
98,"A","C1",600,0.2,0.95,"Clip-IPCW",2.02760988517679,0.12,0.891,0.00900000000000001,0.00900000000000001,0.431526890288223,0.288544876839816,-1.23530759021989,0.872,2.02760988517679,2.08663973343763,181.898708029248,0.566349808532429,0.0523560209424084,2.02760988517679,0.971710570198147,NA
98,"A","C1",600,0.2,0.95,"Clip-AIPCW",2.02760988517679,0.1,0.917,0,0.017,0.383104317949659,0.256166627682815,-1.35433009424649,0.894,2.02760988517679,2.08663973343763,181.898708029248,0.566349808532429,0.0523560209424084,2.02760988517679,0.971710570198147,NA
98,"A","C1",600,0.2,0.9,"Clip-IPCW",1.53338794832754,0.12,0.891,0.00900000000000001,0.00900000000000001,0.431526890288223,0.288544876839816,-1.23530759021989,0.872,1.53338794832754,1.63004366946506,186.766212587569,0.534996816074666,0.12565445026178,1.53338794832754,0.940703600186831,NA
98,"A","C1",600,0.2,0.9,"Clip-AIPCW",1.53338794832754,0.1,0.917,0,0.017,0.383104317949659,0.256166627682815,-1.35433009424649,0.894,1.53338794832754,1.63004366946506,186.766212587569,0.534996816074666,0.12565445026178,1.53338794832754,0.940703600186831,NA
98,"A","C1",600,0.2,0.85,"Clip-IPCW",1.34520764419142,0.12,0.891,0.00900000000000001,0.00900000000000001,0.431526890288223,0.288544876839816,-1.23530759021989,0.872,1.34520764419142,1.46642149543068,188.695988418986,0.522517691148613,0.209424083769634,1.34520764419142,0.91734037477154,NA
98,"A","C1",600,0.2,0.85,"Clip-AIPCW",1.34520764419142,0.1,0.917,0,0.017,0.383104317949659,0.256166627682815,-1.35433009424649,0.894,1.34520764419142,1.46642149543068,188.695988418986,0.522517691148613,0.209424083769634,1.34520764419142,0.91734037477154,NA
98,"A","C1",600,0.2,0.8,"Clip-IPCW",1.30054327988788,0.12,0.891,0.00900000000000001,0.00900000000000001,0.431526890288223,0.288544876839816,-1.23530759021989,0.872,1.30054327988788,1.43009803164556,189.154025330403,0.519549779518134,0.235602094240838,1.30054327988788,0.90940848187267,NA
98,"A","C1",600,0.2,0.8,"Clip-AIPCW",1.30054327988788,0.1,0.917,0,0.017,0.383104317949659,0.256166627682815,-1.35433009424649,0.894,1.30054327988788,1.43009803164556,189.154025330403,0.519549779518134,0.235602094240838,1.30054327988788,0.90940848187267,NA
99,"A","C1",600,0.2,1,"Clip-IPCW",Inf,0.11,0.8735,0.0265,0.0265,0.440259517132429,0.315261076201228,-1.16015990891392,0.862973760932945,3.42757020787102,3.4088919168713,177.298382748079,0.595927812250793,0,Inf,1.00547928519156,NA
99,"A","C1",600,0.2,1,"Clip-AIPCW",Inf,0.06,0.9325,0,0.0325,0.300157185005688,0.214936585109551,-1.54321798615903,0.924198250728863,3.42757020787102,3.4088919168713,177.298382748079,0.595927812250793,0,Inf,1.00547928519156,NA
99,"A","C1",600,0.2,0.95,"Clip-IPCW",1.86505600899174,0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.86505600899174,1.90275051139894,184.536795017053,0.549373446787344,0.0572916666666667,1.86505600899174,0.980189466679219,NA
99,"A","C1",600,0.2,0.95,"Clip-AIPCW",1.86505600899174,0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.86505600899174,1.90275051139894,184.536795017053,0.549373446787344,0.0572916666666667,1.86505600899174,0.980189466679219,NA
99,"A","C1",600,0.2,0.9,"Clip-IPCW",1.68075777917209,0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.68075777917209,1.73421377935993,186.214092952181,0.538560684047998,0.0885416666666667,1.68075777917209,0.969175657105217,NA
99,"A","C1",600,0.2,0.9,"Clip-AIPCW",1.68075777917209,0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.68075777917209,1.73421377935993,186.214092952181,0.538560684047998,0.0885416666666667,1.68075777917209,0.969175657105217,NA
99,"A","C1",600,0.2,0.85,"Clip-IPCW",1.49602244788573,0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.49602244788573,1.57149338224494,188.09963970695,0.526378176090361,0.15625,1.49602244788573,0.951975022477411,NA
99,"A","C1",600,0.2,0.85,"Clip-AIPCW",1.49602244788573,0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.49602244788573,1.57149338224494,188.09963970695,0.526378176090361,0.15625,1.49602244788573,0.951975022477411,NA
99,"A","C1",600,0.2,0.8,"Clip-IPCW",1.37370866999053,0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.37370866999053,1.47128659568944,189.526529086119,0.517134189320527,0.21875,1.37370866999053,0.933678505612171,NA
99,"A","C1",600,0.2,0.8,"Clip-AIPCW",1.37370866999053,0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.37370866999053,1.47128659568944,189.526529086119,0.517134189320527,0.21875,1.37370866999053,0.933678505612171,NA
100,"A","C1",600,0.2,1,"Clip-IPCW",Inf,0.12,0.8895,0.0105000000000001,0.0105000000000001,0.439284588177683,0.310290163169056,-1.17987268176666,0.884,5.45789504825941,5.21633115778033,161.855286356506,0.696294601756108,0,Inf,1.04630915545283,NA
100,"A","C1",600,0.2,1,"Clip-AIPCW",Inf,0.11,0.903,0,0.003,0.41481353319835,0.293004950241474,-1.23719104778776,0.897637795275591,5.45789504825941,5.21633115778033,161.855286356506,0.696294601756108,0,Inf,1.04630915545283,NA
100,"A","C1",600,0.2,0.95,"Clip-IPCW",1.65345410425221,0.11,0.903,0,0.003,0.41481353319835,0.293004950241474,-1.23719104778776,0.897637795275591,1.65345410425221,1.71072333893949,191.147354569055,0.506601612240647,0.0862944162436548,1.65345410425221,0.96652338026628,NA
100,"A","C1",600,0.2,0.95,"Clip-AIPCW",1.65345410425221,0.1,0.9105,0,0.0105,0.389709934919999,0.275272938202915,-1.29961744366659,0.905511811023622,1.65345410425221,1.71072333893949,191.147354569055,0.506601612240647,0.0862944162436548,1.65345410425221,0.96652338026628,NA
100,"A","C1",600,0.2,0.9,"Clip-IPCW",1.31726929369934,0.1,0.9105,0,0.0105,0.389709934919999,0.275272938202915,-1.29961744366659,0.905511811023622,1.31726929369934,1.41867656825863,194.817842322718,0.482587189601421,0.203045685279188,1.31726929369934,0.928519807242775,NA
100,"A","C1",600,0.2,0.9,"Clip-AIPCW",1.31726929369934,0.09,0.92,0,0.02,0.363864969750764,0.25701725913908,-1.36823731286067,0.913385826771654,1.31726929369934,1.41867656825863,194.817842322718,0.482587189601421,0.203045685279188,1.31726929369934,0.928519807242775,NA
100,"A","C1",600,0.2,0.85,"Clip-IPCW",1.26203204182467,0.1,0.9105,0,0.0105,0.389709934919999,0.275272938202915,-1.29961744366659,0.905511811023622,1.26203204182467,1.37472187190008,195.416712528374,0.478643167139225,0.243654822335025,1.26203204182467,0.91802717889426,NA
100,"A","C1",600,0.2,0.85,"Clip-AIPCW",1.26203204182467,0.09,0.92,0,0.02,0.363864969750764,0.25701725913908,-1.36823731286067,0.913385826771654,1.26203204182467,1.37472187190008,195.416712528374,0.478643167139225,0.243654822335025,1.26203204182467,0.91802717889426,NA
100,"A","C1",600,0.2,0.8,"Clip-IPCW",1.21176216486573,0.1,0.9105,0,0.0105,0.389709934919999,0.275272938202915,-1.29961744366659,0.905511811023622,1.21176216486573,1.33608747319471,195.911821045885,0.475376194879405,0.309644670050761,1.21176216486573,0.906948226951255,NA
100,"A","C1",600,0.2,0.8,"Clip-AIPCW",1.21176216486573,0.09,0.92,0,0.02,0.363864969750764,0.25701725913908,-1.36823731286067,0.913385826771654,1.21176216486573,1.33608747319471,195.911821045885,0.475376194879405,0.309644670050761,1.21176216486573,0.906948226951255,NA
1,"A","C1",1200,0.2,1,"Clip-IPCW",Inf,0.1,0.892,0.00800000000000001,0.00800000000000001,0.44433775831386,0.286208318183164,-1.23659362372407,0.88,12.0940966694764,12.6096546863004,272.832339588672,0.872300093712189,0,Inf,0.959114025748529,NA
1,"A","C1",1200,0.2,1,"Clip-AIPCW",Inf,0.1,0.892,0.00800000000000001,0.00800000000000001,0.44433775831386,0.286208318183164,-1.23659362372407,0.88,12.0940966694764,12.6096546863004,272.832339588672,0.872300093712189,0,Inf,0.959114025748529,NA
1,"A","C1",1200,0.2,0.95,"Clip-IPCW",1.85734063349586,0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1.85734063349586,2.06071814906324,359.791345148997,0.578622576261498,0.0455764075067024,1.85734063349586,0.901307456500138,NA
1,"A","C1",1200,0.2,0.95,"Clip-AIPCW",1.85734063349586,0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1.85734063349586,2.06071814906324,359.791345148997,0.578622576261498,0.0455764075067024,1.85734063349586,0.901307456500138,NA
1,"A","C1",1200,0.2,0.9,"Clip-IPCW",1.50123540087449,0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1.50123540087449,1.69963913677772,365.705832536178,0.559627377999005,0.0938337801608579,1.50123540087449,0.883267140882991,NA
1,"A","C1",1200,0.2,0.9,"Clip-AIPCW",1.50123540087449,0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1.50123540087449,1.69963913677772,365.705832536178,0.559627377999005,0.0938337801608579,1.50123540087449,0.883267140882991,NA
1,"A","C1",1200,0.2,0.85,"Clip-IPCW",1.39544807689089,0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1.39544807689089,1.59630717575804,367.65131220178,0.553374068540356,0.134048257372654,1.39544807689089,0.874172651781908,NA
1,"A","C1",1200,0.2,0.85,"Clip-AIPCW",1.39544807689089,0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1.39544807689089,1.59630717575804,367.65131220178,0.553374068540356,0.134048257372654,1.39544807689089,0.874172651781908,NA
1,"A","C1",1200,0.2,0.8,"Clip-IPCW",1.2819018410212,0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1.2819018410212,1.49014910211605,369.825337512916,0.546380756631722,0.176943699731903,1.2819018410212,0.860250722025641,NA
1,"A","C1",1200,0.2,0.8,"Clip-AIPCW",1.2819018410212,0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1.2819018410212,1.49014910211605,369.825337512916,0.546380756631722,0.176943699731903,1.2819018410212,0.860250722025641,NA
2,"A","C1",1200,0.2,1,"Clip-IPCW",Inf,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,3.35538151193889,3.45591204404483,358.479908495168,0.582833486284589,0,Inf,0.970910564034993,NA
2,"A","C1",1200,0.2,1,"Clip-AIPCW",Inf,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,3.35538151193889,3.45591204404483,358.479908495168,0.582833486284589,0,Inf,0.970910564034993,NA
2,"A","C1",1200,0.2,0.95,"Clip-IPCW",1.87616828032824,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,1.87616828032824,1.97817005310415,372.874185102981,0.536560592186856,0.0465116279069767,1.87616828032824,0.948436297164722,NA
2,"A","C1",1200,0.2,0.95,"Clip-AIPCW",1.87616828032824,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,1.87616828032824,1.97817005310415,372.874185102981,0.536560592186856,0.0465116279069767,1.87616828032824,0.948436297164722,NA
2,"A","C1",1200,0.2,0.9,"Clip-IPCW",1.49473591041905,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,1.49473591041905,1.61288242909666,379.655572612946,0.514641260442399,0.108527131782946,1.49473591041905,0.926748213914282,NA
2,"A","C1",1200,0.2,0.9,"Clip-AIPCW",1.49473591041905,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,1.49473591041905,1.61288242909666,379.655572612946,0.514641260442399,0.108527131782946,1.49473591041905,0.926748213914282,NA
2,"A","C1",1200,0.2,0.85,"Clip-IPCW",1.36654840321059,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,1.36654840321059,1.49598374164917,382.187276904085,0.506421837004191,0.155038759689922,1.36654840321059,0.913478111536228,NA
2,"A","C1",1200,0.2,0.85,"Clip-AIPCW",1.36654840321059,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,1.36654840321059,1.49598374164917,382.187276904085,0.506421837004191,0.155038759689922,1.36654840321059,0.913478111536228,NA
2,"A","C1",1200,0.2,0.8,"Clip-IPCW",1.27089114833663,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,1.27089114833663,1.41156626858964,383.947774602649,0.500691824683545,0.193798449612403,1.27089114833663,0.900341115126276,NA
2,"A","C1",1200,0.2,0.8,"Clip-AIPCW",1.27089114833663,0.11,0.893,0.00700000000000001,0.00700000000000001,0.4437084273926,0.305167308641512,-1.19222284031233,0.882,1.27089114833663,1.41156626858964,383.947774602649,0.500691824683545,0.193798449612403,1.27089114833663,0.900341115126276,NA
3,"A","C1",1200,0.2,1,"Clip-IPCW",Inf,0.13,0.8805,0.0195000000000001,0.0195000000000001,0.458352600961161,0.334397077626993,-1.11203508181288,0.868,11.4039842426904,11.1520478843411,254.138176247799,0.943711663867387,0,Inf,1.02259103986659,NA
3,"A","C1",1200,0.2,1,"Clip-AIPCW",Inf,0.13,0.8805,0.0195000000000001,0.0195000000000001,0.458352600961161,0.334397077626993,-1.11203508181288,0.868,11.4039842426904,11.1520478843411,254.138176247799,0.943711663867387,0,Inf,1.02259103986659,NA
3,"A","C1",1200,0.2,0.95,"Clip-IPCW",1.80920574274864,0.11,0.8995,0.000500000000000056,0.000500000000000056,0.411864684518047,0.300481215971694,-1.21897898105564,0.89,1.80920574274864,1.93007712981766,369.967903551308,0.545921918677502,0.0625,1.80920574274864,0.937374841035271,NA
3,"A","C1",1200,0.2,0.95,"Clip-AIPCW",1.80920574274864,0.11,0.8995,0.000500000000000056,0.000500000000000056,0.411864684518047,0.300481215971694,-1.21897898105564,0.89,1.80920574274864,1.93007712981766,369.967903551308,0.545921918677502,0.0625,1.80920574274864,0.937374841035271,NA
3,"A","C1",1200,0.2,0.9,"Clip-IPCW",1.51180491319277,0.11,0.8995,0.000500000000000056,0.000500000000000056,0.411864684518047,0.300481215971694,-1.21897898105564,0.89,1.51180491319277,1.64795630559729,376.064393507218,0.526264326153128,0.1171875,1.51180491319277,0.917381673323446,NA
3,"A","C1",1200,0.2,0.9,"Clip-AIPCW",1.51180491319277,0.11,0.8995,0.000500000000000056,0.000500000000000056,0.411864684518047,0.300481215971694,-1.21897898105564,0.89,1.51180491319277,1.64795630559729,376.064393507218,0.526264326153128,0.1171875,1.51180491319277,0.917381673323446,NA
3,"A","C1",1200,0.2,0.85,"Clip-IPCW",1.3489294102821,0.11,0.8995,0.000500000000000056,0.000500000000000056,0.411864684518047,0.300481215971694,-1.21897898105564,0.89,1.3489294102821,1.49889877414541,379.476314896102,0.515222386888832,0.158854166666667,1.3489294102821,0.89994697010222,NA
3,"A","C1",1200,0.2,0.85,"Clip-AIPCW",1.3489294102821,0.11,0.8995,0.000500000000000056,0.000500000000000056,0.411864684518047,0.300481215971694,-1.21897898105564,0.89,1.3489294102821,1.49889877414541,379.476314896102,0.515222386888832,0.158854166666667,1.3489294102821,0.89994697010222,NA
3,"A","C1",1200,0.2,0.8,"Clip-IPCW",1.25753962003018,0.11,0.8995,0.000500000000000056,0.000500000000000056,0.411864684518047,0.300481215971694,-1.21897898105564,0.89,1.25753962003018,1.41870258267414,381.249817838021,0.509468095463919,0.21875,1.25753962003018,0.886401163561584,NA
3,"A","C1",1200,0.2,0.8,"Clip-AIPCW",1.25753962003018,0.11,0.8995,0.000500000000000056,0.000500000000000056,0.411864684518047,0.300481215971694,-1.21897898105564,0.89,1.25753962003018,1.41870258267414,381.249817838021,0.509468095463919,0.21875,1.25753962003018,0.886401163561584,NA
4,"A","C1",1200,0.2,1,"Clip-IPCW",Inf,0.09,0.8965,0.00350000000000006,0.00350000000000006,0.4512138737186,0.312667834943304,-1.16023462877928,0.882,16.0858475281245,15.8430894398155,227.230209047907,1.05580183531215,0,Inf,1.01532264835285,NA
4,"A","C1",1200,0.2,1,"Clip-AIPCW",Inf,0.09,0.8965,0.00350000000000006,0.00350000000000006,0.4512138737186,0.312667834943304,-1.16023462877928,0.882,16.0858475281245,15.8430894398155,227.230209047907,1.05580183531215,0,Inf,1.01532264835285,NA
4,"A","C1",1200,0.2,0.95,"Clip-IPCW",1.72557240594469,0.08,0.908,0,0.00800000000000001,0.421497087057084,0.29207564155538,-1.22836321045878,0.892,1.72557240594469,1.89189133657351,367.078455827624,0.555215802044325,0.0686015831134565,1.72557240594469,0.912088539434799,NA
4,"A","C1",1200,0.2,0.95,"Clip-AIPCW",1.72557240594469,0.08,0.908,0,0.00800000000000001,0.421497087057084,0.29207564155538,-1.22836321045878,0.892,1.72557240594469,1.89189133657351,367.078455827624,0.555215802044325,0.0686015831134565,1.72557240594469,0.912088539434799,NA
4,"A","C1",1200,0.2,0.9,"Clip-IPCW",1.4535567105511,0.08,0.908,0,0.00800000000000001,0.421497087057084,0.29207564155538,-1.22836321045878,0.892,1.4535567105511,1.62721264066767,372.377160855246,0.53816266605566,0.121372031662269,1.4535567105511,0.893280124688976,NA
